input_desc,target_desc,index,match_fuzzy,score_fuzzy,match_tfidf,score_tfidf,match_embed,score_embed,match_o3
"soup, cream of chicken, canned, condensed","soup, cream of chicken, canned, condensed",895,"soup, cream of chicken, canned, condensed",100.0,"soup, cream of chicken, canned, condensed",1.0,"soup, cream of chicken, canned, condensed",0.99999946,"soup, cream of chicken, canned, condensed"
"puddings, chocolate, dry mix, instant","puddings, chocolate, dry mix, instant",896,"puddings, chocolate, dry mix, instant",100.0,"puddings, chocolate, dry mix, instant",1.0000000000000002,"puddings, chocolate, dry mix, instant",0.99999934,"puddings, chocolate, dry mix, instant"
"pork, fresh, shoulder, whole, separable lean only, cooked, roasted","pork, fresh, shoulder, whole, separable lean only, cooked, roasted",897,"pork, fresh, shoulder, whole, separable lean only, cooked, roasted",100.0,"pork, fresh, shoulder, whole, separable lean only, cooked, roasted",1.0000000000000002,"pork, fresh, shoulder, whole, separable lean only, cooked, roasted",1.0000007,"pork, fresh, shoulder, whole, separable lean only, cooked, roasted"
"candies, white chocolate","candies, white chocolate",898,"candies, white chocolate",100.0,"candies, white chocolate",1.0000000000000002,"candies, white chocolate",1.0000004,"candies, white chocolate"
"crackers, melba toast, plain","crackers, melba toast, plain",899,"crackers, melba toast, plain",100.0,"crackers, melba toast, plain",1.0000000000000002,"crackers, melba toast, plain",1.0000006,"crackers, melba toast, plain"
"cereals ready-to-eat, malt-o-meal, frosted flakes","cereals ready-to-eat, malt-o-meal, frosted flakes",900,"cereals ready-to-eat, malt-o-meal, frosted flakes",100.0,"cereals ready-to-eat, malt-o-meal, frosted flakes",1.0,"cereals ready-to-eat, malt-o-meal, frosted flakes",1.0000005,"cereals ready-to-eat, malt-o-meal, frosted flakes"
"puddings, tapioca, ready-to-eat","puddings, tapioca, ready-to-eat",901,"puddings, tapioca, ready-to-eat",100.0,"puddings, tapioca, ready-to-eat",1.0000000000000002,"puddings, tapioca, ready-to-eat",1.0000001,"puddings, tapioca, ready-to-eat"
"pizza, cheese topping, regular crust, frozen, cooked","pizza, cheese topping, regular crust, frozen, cooked",902,"pizza, cheese topping, regular crust, frozen, cooked",100.0,"pizza, cheese topping, regular crust, frozen, cooked",1.0000000000000002,"pizza, cheese topping, regular crust, frozen, cooked",1.0000007,"pizza, cheese topping, regular crust, frozen, cooked"
"candies, nestle, baby ruth bar","candies, nestle, baby ruth bar",903,"candies, nestle, baby ruth bar",100.0,"candies, nestle, baby ruth bar",1.0,"candies, nestle, baby ruth bar",1.0,"candies, nestle, baby ruth bar"
"cookies, oatmeal, commercially prepared, special dietary","cookies, oatmeal, commercially prepared, special dietary",904,"cookies, oatmeal, commercially prepared, special dietary",100.0,"cookies, oatmeal, commercially prepared, special dietary",1.0,"cookies, oatmeal, commercially prepared, special dietary",0.9999993,"cookies, oatmeal, commercially prepared, special dietary"
"cake, pudding-type, chocolate, dry mix","cake, chocolate, dry mix, pudding-type",905,"puddings, chocolate, dry mix, instant",73.52941176470588,"cake, chocolate, dry mix, pudding-type",1.0000000000000002,"cake, chocolate, dry mix, pudding-type",0.99839026,"cake, chocolate, dry mix, regular"
"potato chips, without salt, reduced fat","potato chips, without salt, reduced fat",906,"potato chips, without salt, reduced fat",100.0,"potato chips, without salt, reduced fat",1.0000000000000002,"potato chips, without salt, reduced fat",1.0000001,"potato chips, without salt, reduced fat"
"soup, black bean, canned, prepared with equal volume water","soup, black bean, canned, prepared with equal volume water",907,"soup, black bean, canned, prepared with equal volume water",100.0,"soup, black bean, canned, prepared with equal volume water",1.0,"soup, black bean, canned, prepared with equal volume water",1.0000006,"soup, black bean, canned, prepared with equal volume water"
"crustaceans, shrimp, mixed species, canned","crustaceans, shrimp, mixed species, canned",908,"crustaceans, shrimp, mixed species, canned",100.0,"crustaceans, shrimp, mixed species, canned",1.0,"crustaceans, shrimp, mixed species, canned",1.0000002,"crustaceans, shrimp, mixed species, canned"
"crackers, standard snack-type, regular","crackers, standard snack-type, regular",909,"crackers, standard snack-type, regular",100.0,"crackers, standard snack-type, regular",1.0000000000000002,"crackers, standard snack-type, regular",0.99999976,"crackers, standard snack-type, regular"
"pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw","pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw",910,"pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw",100.0,"pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw",1.0,"pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw",1.0000002,"pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw"
"beef, cured, corned beef, canned","beef, cured, corned beef, canned",911,"beef, cured, corned beef, canned",100.0,"beef, cured, corned beef, canned",1.0,"beef, cured, corned beef, canned",0.9999998,"beef, cured, corned beef, canned"
"soup, pea, split with ham, canned, chunky, ready-to-serve","soup, pea, split with ham, canned, chunky, ready-to-serve",912,"soup, pea, split with ham, canned, chunky, ready-to-serve",100.0,"soup, pea, split with ham, canned, chunky, ready-to-serve",1.0000000000000002,"soup, pea, split with ham, canned, chunky, ready-to-serve",0.99999917,"soup, pea, split with ham, canned, chunky, ready-to-serve"
"beef, corned beef hash, with potato, canned","beef, corned beef hash, with potato, canned",913,"beef, corned beef hash, with potato, canned",100.0,"beef, corned beef hash, with potato, canned",1.0,"beef, corned beef hash, with potato, canned",1.0000002,"beef, corned beef hash, with potato, canned"
"beets, canned, no salt added, solids and liquids","beets, canned, no salt added, solids and liquids",914,"beets, canned, no salt added, solids and liquids",100.0,"beets, canned, no salt added, solids and liquids",1.0,"beets, canned, no salt added, solids and liquids",1.0000002,"beets, canned, no salt added, solids and liquids"
"cranberries, raw","cranberries, raw",915,"cranberry, raw",100.0,"cranberry, raw",1.0,"cranberries, raw",0.9999998,"cranberries, raw"
"grapefruit juice, white, raw","grapefruit juice, white, raw",916,"grapefruit juice, white, raw",100.0,"juice, grapefruit, white, raw",1.0,"grapefruit juice, white, raw",0.999999,"grapefruit juice, white, raw"
"snacks, granola bites, mixed flavors","snacks, granola bites, mixed flavors",917,"snacks, granola bites, mixed flavors",100.0,"snacks, granola bites, mixed flavors",1.0000000000000004,"snacks, granola bites, mixed flavors",0.99999994,"snacks, granola bites, mixed flavors"
"beef stew, canned entree","beef stew, canned entree",918,"beef stew, canned entree",100.0,"beef stew, canned entree",1.0000000000000002,"beef stew, canned entree",1.0000001,"beef stew, canned entree"
"fast foods, english muffin, with egg, cheese, and sausage","fast foods, english muffin, with egg, cheese, and sausage",919,"fast foods, english muffin, with egg, cheese, and sausage",100.0,"fast foods, english muffin, with egg, cheese, and sausage",0.9999999999999999,"fast foods, english muffin, with egg, cheese, and sausage",0.99999934,"fast foods, english muffin, with egg, cheese, and sausage"
"pancakes, buckwheat, dry mix, incomplete","pancakes, buckwheat, dry mix, incomplete",920,"pancakes, buckwheat, dry mix, incomplete",100.0,"pancakes, buckwheat, dry mix, incomplete",1.0,"pancakes, buckwheat, dry mix, incomplete",1.0,"pancakes, buckwheat, dry mix, incomplete"
"fast foods, biscuit, with egg, cheese, and bacon","fast foods, biscuit, with egg, cheese, and bacon",921,"fast foods, biscuit, with egg, cheese, and bacon",100.0,"fast foods, biscuit, with egg, cheese, and bacon",1.0000000000000002,"fast foods, biscuit, with egg, cheese, and bacon",0.9999998,"fast foods, biscuit, with egg, cheese, and bacon"
phyllo dough,phyllo dough,922,phyllo dough,100.0,phyllo dough,1.0000000000000002,phyllo dough,0.9999995,phyllo dough
"fast food, pizza chain, 14"" pizza, sausage topping, thick crust","fast food, pizza chain, 14"" pizza, sausage topping, thick crust",923,"fast food, pizza chain, 14"" pizza, sausage topping, thick crust",100.0,"fast food, pizza chain, 14"" pizza, sausage topping, thick crust",1.0000000000000002,"fast food, pizza chain, 14"" pizza, sausage topping, thick crust",1.0000002,"fast food, pizza chain, 14"" pizza, sausage topping, thick crust"
"soybeans, mature cooked, boiled, without salt","soybeans, mature cooked, boiled, without salt",924,"soybeans, mature cooked, boiled, without salt",100.0,"soybeans, mature cooked, boiled, without salt",1.0000000000000002,"soybeans, mature cooked, boiled, without salt",1.0000004,"soybeans, mature cooked, boiled, without salt"
"mollusks, octopus, common, raw","mollusks, octopus, common, raw",925,"mollusks, octopus, common, raw",100.0,"mollusks, octopus, common, raw",1.0000000000000002,"mollusks, octopus, common, raw",1.0,"mollusks, octopus, common, raw"
"soup, egg drop, chinese restaurant","soup, egg drop, chinese restaurant",926,"soup, egg drop, chinese restaurant",100.0,"soup, egg drop, chinese restaurant",1.0000000000000002,"soup, egg drop, chinese restaurant",0.9999997,"soup, egg drop, chinese restaurant"
"grapefruit juice, white, frozen concentrate, unsweetened, undiluted","grapefruit juice, white, frozen concentrate, unsweetened, undiluted",927,"grapefruit juice, white, frozen concentrate, unsweetened, undiluted",100.0,"grapefruit juice, white, frozen concentrate, unsweetened, undiluted",1.0,"grapefruit juice, white, frozen concentrate, unsweetened, undiluted",1.0000004,"grapefruit juice, white, frozen concentrate, unsweetened, undiluted"
"gelatin desserts, dry mix, prepared with water","gelatin desserts, dry mix, prepared with water",928,"gelatin desserts, dry mix, prepared with water",100.0,"gelatin desserts, dry mix, prepared with water",1.0,"gelatin desserts, dry mix, prepared with water",1.0000001,"gelatin desserts, dry mix, prepared with water"
"fish, cod, atlantic, cooked, dry heat","fish, cod, atlantic, cooked, dry heat",929,"fish, cod, atlantic, cooked, dry heat",100.0,"fish, cod, atlantic, cooked, dry heat",1.0000000000000002,"fish, cod, atlantic, cooked, dry heat",1.0000011,"fish, cod, atlantic, cooked, dry heat"
"cheese, pasteurized process, cheddar or american, low sodium","cheese, pasteurized process, cheddar or american, low sodium",930,"cheese, pasteurized process, cheddar or american, low sodium",100.0,"cheese, pasteurized process, cheddar or american, low sodium",1.0,"cheese, pasteurized process, cheddar or american, low sodium",1.0000007,"cheese, pasteurized process, cheddar or american, low sodium"
"cereals ready-to-eat, quaker, cap'n crunch's peanut butter crunch","cereals ready-to-eat, quaker, cap'n crunch's peanut butter crunch",931,"cereals ready-to-eat, quaker, cap'n crunch's peanut butter crunch",100.0,"cereals ready-to-eat, quaker, cap'n crunch's peanut butter crunch",1.0000000000000002,"cereals ready-to-eat, quaker, cap'n crunch's peanut butter crunch",0.9999994,"cereals ready-to-eat, quaker, cap'n crunch's peanut butter crunch"
"soup, chicken with rice, canned, condensed","soup, chicken with rice, canned, condensed",932,"soup, chicken with rice, canned, condensed",100.0,"soup, chicken with rice, canned, condensed",1.0,"soup, chicken with rice, canned, condensed",0.99999934,"soup, chicken with rice, canned, condensed"
"soybean, curd cheese","soybean, curd cheese",933,"soybean, curd cheese",100.0,"soybean, curd cheese",1.0000000000000002,"soybean, curd cheese",0.99999976,"soybean, curd cheese"
"tortellini, pasta with cheese filling, fresh-refrigerated, as purchased","tortellini, pasta with cheese filling, fresh-refrigerated, as purchased",934,"tortellini, pasta with cheese filling, fresh-refrigerated, as purchased",100.0,"tortellini, pasta with cheese filling, fresh-refrigerated, as purchased",1.0000000000000002,"tortellini, pasta with cheese filling, fresh-refrigerated, as purchased",0.99999976,"tortellini, pasta with cheese filling, fresh-refrigerated, as purchased"
"cheese, mexican, queso anejo","cheese, mexican, queso anejo",935,"cheese, mexican, queso anejo",100.0,"cheese, mexican, queso anejo",1.0000000000000002,"cheese, mexican, queso anejo",0.9999997,"cheese, mexican, queso anejo"
"pie, lemon meringue, commercially prepared","pie, lemon meringue, commercially prepared",936,"pie, lemon meringue, commercially prepared",100.0,"pie, lemon meringue, commercially prepared",1.0000000000000002,"pie, lemon meringue, commercially prepared",0.9999995,"pie, lemon meringue, commercially prepared"
"carbonated beverage, cream soda","carbonated beverage, cream soda",937,"carbonated beverage, cream soda",100.0,"carbonated beverage, cream soda",1.0000000000000002,"carbonated beverage, cream soda",0.9999998,"carbonated beverage, cream soda"
"margarine, regular, 80% fat, composite, stick, with salt, with added vitamin d","margarine, regular, 80% fat, composite, stick, with salt, with added vitamin d",938,"margarine, regular, 80% fat, composite, stick, without salt, with added vitamin d",100.0,"margarine, regular, 80% fat, composite, stick, without salt, with added vitamin d",1.0,"margarine, regular, 80% fat, composite, stick, with salt, with added vitamin d",0.99999994,"margarine, regular, 80% fat, composite, stick, with salt, with added vitamin d"
"garlic bread, frozen","garlic bread, frozen",939,"garlic bread, frozen",100.0,"garlic bread, frozen",1.0,"garlic bread, frozen",0.99999994,"garlic bread, frozen"
"popcorn, microwave, regular (butter) flavor, made with palm oil","popcorn, microwave, regular (butter) flavor, made with palm oil",940,"popcorn, microwave, regular (butter) flavor, made with palm oil",100.0,"popcorn, microwave, regular (butter) flavor, made with palm oil",1.0,"popcorn, microwave, regular (butter) flavor, made with palm oil",1.0000008,"popcorn, microwave, regular (butter) flavor, made with palm oil"
"beef, ground, 85% lean meat / 15% fat, raw (includes foods for usda's food distribution program)","beef, ground, 85% lean meat / 15% fat, raw",941,"rice, brown, long-grain, raw (includes foods for usda's food distribution program)",82.1917808219178,"cheese, cheddar (includes foods for usda's food distribution program)",0.7560957553735159,"beef, ground, 85% lean meat / 15% fat, raw",0.94827116,"beef, ground, 85% lean meat / 15% fat, patty, cooked, broiled"
"beef, ground, 80% lean meat / 20% fat, raw","beef, ground, 80% lean meat / 20% fat, raw",942,"beef, ground, 85% lean meat / 15% fat, raw",100.0,"beef, ground, 85% lean meat / 15% fat, raw",1.0,"beef, ground, 80% lean meat / 20% fat, raw",1.0000002,"beef, ground, 80% lean meat / 20% fat, raw"
"beef, ground, 75% lean meat / 25% fat, raw","beef, ground, 75% lean meat / 25% fat, raw",943,"beef, ground, 85% lean meat / 15% fat, raw",100.0,"beef, ground, 85% lean meat / 15% fat, raw",1.0,"beef, ground, 75% lean meat / 25% fat, raw",0.9999994,"beef, ground, 75% lean meat / 25% fat, raw"
"beef, ground, 90% lean meat / 10% fat, raw","beef, ground, 90% lean meat / 10% fat, raw",944,"beef, ground, 85% lean meat / 15% fat, raw",100.0,"beef, ground, 85% lean meat / 15% fat, raw",1.0,"beef, ground, 90% lean meat / 10% fat, raw",0.99999976,"beef, ground, 90% lean meat / 10% fat, raw"
"beef, ground, 95% lean meat / 5% fat, raw","beef, ground, 95% lean meat / 5% fat, raw",945,"beef, ground, 85% lean meat / 15% fat, raw",100.0,"beef, ground, 85% lean meat / 15% fat, raw",1.0,"beef, ground, 95% lean meat / 5% fat, raw",1.0000002,"beef, ground, 95% lean meat / 5% fat, raw"
"waterchestnuts, chinese, canned, solids and liquids","waterchestnuts, chinese, canned, solids and liquids",946,"waterchestnuts, chinese, canned, solids and liquids",100.0,"waterchestnuts, chinese, canned, solids and liquids",1.0,"waterchestnuts, chinese, canned, solids and liquids",0.99999976,"waterchestnuts, chinese, canned, solids and liquids"
"peas, edible-podded, frozen, cooked, boiled, drained, without salt","peas, edible-podded, frozen, cooked, boiled, drained, without salt",947,"peas, edible-podded, frozen, cooked, boiled, drained, with salt",100.0,"peas, edible-podded, frozen, cooked, boiled, drained, with salt",1.0,"peas, edible-podded, frozen, cooked, boiled, drained, without salt",1.0000005,"peas, edible-podded, frozen, cooked, boiled, drained, without salt"
"potatoes, hash brown, frozen, plain, prepared, pan fried in canola oil","potatoes, hashed brown, frozen, plain, prepared",948,"potatoes, hashed brown, frozen, plain, prepared",80.41237113402062,"potatoes, hashed brown, frozen, plain, prepared",0.7707837271357083,"potatoes, hashed brown, frozen, plain, prepared",0.95524067,"potatoes, hashed brown, frozen, plain, prepared"
"alcoholic beverage, creme de menthe, 72 proof","alcoholic beverage, creme de menthe, 72 proof",949,"alcoholic beverage, creme de menthe, 72 proof",100.0,"alcoholic beverage, creme de menthe, 72 proof",1.0000000000000002,"alcoholic beverage, creme de menthe, 72 proof",1.0000001,"alcoholic beverage, creme de menthe, 72 proof"
"ice creams, chocolate, light","ice creams, chocolate, light",950,"ice creams, chocolate, light",100.0,"ice creams, chocolate, light",1.0000000000000002,"ice creams, chocolate, light",0.9999993,"ice creams, chocolate, light"
"ice creams, chocolate, light, no sugar added","ice creams, chocolate, light, no sugar added",951,"ice creams, chocolate, light, no sugar added",100.0,"ice creams, chocolate, light, no sugar added",1.0000000000000002,"ice creams, chocolate, light, no sugar added",0.99999976,"ice creams, chocolate, light, no sugar added"
"pineapple, canned, water pack, solids and liquids","pineapple, canned, water pack, solids and liquids",952,"pineapple, canned, water pack, solids and liquids",100.0,"pineapple, canned, water pack, solids and liquids",1.0,"pineapple, canned, water pack, solids and liquids",0.9999997,"pineapple, canned, water pack, solids and liquids"
"peaches, canned, water pack, solids and liquids","peaches, canned, water pack, solids and liquids",953,"peaches, canned, water pack, solids and liquids",100.0,"peaches, canned, water pack, solids and liquids",1.0000000000000002,"peaches, canned, water pack, solids and liquids",1.0000001,"peaches, canned, water pack, solids and liquids"
"oil, industrial, canola, high oleic","oil, industrial, canola, high oleic",954,"oil, industrial, canola, high oleic",100.0,"oil, industrial, canola, high oleic",1.0,"oil, industrial, canola, high oleic",0.9999996,"oil, industrial, canola, high oleic"
"oil, industrial, soy, fully hydrogenated","oil, industrial, soy, fully hydrogenated",955,"oil, industrial, soy, fully hydrogenated",100.0,"oil, industrial, soy, fully hydrogenated",1.0000000000000002,"oil, industrial, soy, fully hydrogenated",1.0000005,"oil, industrial, soy, fully hydrogenated"
"oil, industrial, soy, low linolenic","oil, industrial, soy, low linolenic",956,"oil, industrial, soy, low linolenic",100.0,"oil, industrial, soy, low linolenic",1.0,"oil, industrial, soy, low linolenic",1.0,"oil, industrial, soy, low linolenic"
"oil, industrial, soy, ultra low linolenic","oil, industrial, soy, ultra low linolenic",957,"oil, industrial, soy, ultra low linolenic",100.0,"oil, industrial, soy, ultra low linolenic",1.0000000000000002,"oil, industrial, soy, ultra low linolenic",1.0000011,"oil, industrial, soy, ultra low linolenic"
"cheese, cheddar (includes foods for usda's food distribution program)","cheese, cheddar",958,"cheese, cheddar (includes foods for usda's food distribution program)",100.0,"cheese, cheddar (includes foods for usda's food distribution program)",1.0000000000000002,"cheese, cheddar (includes foods for usda's food distribution program)",0.99999976,"cheese, cheddar (includes foods for usda's food distribution program)"
"yogurt, plain, skim milk","yogurt, plain, skim milk, 13 grams protein per 8 ounce",959,"yogurt, plain, skim milk, 13 grams protein per 8 ounce",69.84126984126983,"milk, skimmed",0.7179841387020334,"yogurt, plain, skim milk, 13 grams protein per 8 ounce",0.92034835,"yogurt, chocolate, nonfat milk"
"egg, white, raw, fresh","egg, white, raw, fresh",960,"egg, white, raw, fresh",100.0,"egg, white, raw, fresh",1.0000000000000002,"egg, white, raw, fresh",1.0000006,"egg, white, raw, fresh"
"cream, sour, cultured","cream, sour, cultured",961,"cream, sour, cultured",100.0,"cream, sour, cultured",1.0,"cream, sour, cultured",0.9999991,"cream, sour, cultured"
"milk, buttermilk, dried","milk, buttermilk, dried",962,"milk, buttermilk, dried",100.0,"milk, buttermilk, dried",1.0000000000000002,"milk, buttermilk, dried",1.0000007,"milk, buttermilk, dried"
"cheese product, pasteurized process, american, vitamin d fortified","cheese product, pasteurized process, american, vitamin d fortified",963,"cheese product, pasteurized process, american, vitamin d fortified",100.0,"cheese product, pasteurized process, american, vitamin d fortified",1.0000000000000002,"cheese product, pasteurized process, american, vitamin d fortified",1.0,"cheese product, pasteurized process, american, vitamin d fortified"
"butter, salted","butter, salted",964,"butter, without salt",100.0,salted butter,1.0000000000000002,"butter, salted",1.0000002,"butter, salted"
"yogurt, plain, low fat","yogurt, plain, low fat, 12 grams protein per 8 ounce",965,"yogurt, plain, low fat, 12 grams protein per 8 ounce",67.79661016949152,"yogurt, plain, low fat, 12 grams protein per 8 ounce",0.616161522899814,"yogurt, plain, low fat, 12 grams protein per 8 ounce",0.9459953,"ymer, low fat"
"cheese, monterey","cheese, monterey",966,"cheese, monterey",100.0,"cheese, monterey",1.0,"cheese, monterey",1.0000002,"cheese, monterey"
"ice cream, bar or stick, chocolate covered","ice cream, bar or stick, chocolate covered",967,"ice cream, bar or stick, chocolate covered",100.0,"ice cream, bar or stick, chocolate covered",1.0,"ice cream, bar or stick, chocolate covered",1.0000001,"ice cream, bar or stick, chocolate covered"
"yogurt, plain, whole milk","yogurt, plain, whole milk, 8 grams protein per 8 ounce",968,yoghurt with peach melba,66.66666666666667,yogurt,0.6565912687909299,"milk, whole",0.9362546,"yogurt, chocolate, nonfat milk"
"cream, fluid, heavy whipping","cream, fluid, heavy whipping",969,"cream, fluid, heavy whipping",100.0,"cream, fluid, heavy whipping",1.0000000000000002,"cream, fluid, heavy whipping",0.9999996,"cream, fluid, heavy whipping"
"cheese, parmesan, grated","cheese, parmesan, grated",970,"cheese, parmesan, grated",100.0,"cheese, parmesan, grated",1.0000000000000002,"cheese, parmesan, grated",0.9999998,"cheese, parmesan, grated"
"milk, reduced fat, fluid, 2% milkfat, with added vitamin a and vitamin d","milk, reduced fat, fluid, 2% milkfat, with added vitamin a and vitamin d",971,"milk, reduced fat, fluid, 2% milkfat, with added vitamin a and vitamin d",100.0,"milk, reduced fat, fluid, 2% milkfat, with added vitamin a and vitamin d",1.0000000000000002,"milk, reduced fat, fluid, 2% milkfat, with added vitamin a and vitamin d",0.9999994,"milk, reduced fat, fluid, 2% milkfat, with added vitamin a and vitamin d"
"cream, fluid, half and half","cream, fluid, half and half",972,"cream, fluid, half and half",100.0,"cream, fluid, half and half",1.0,"cream, fluid, half and half",1.0000006,"cream, fluid, half and half"
"sour cream, light","sour cream, light",973,"sour cream, light",100.0,"sour cream, light",1.0,"sour cream, light",1.0000007,"sour cream, light"
"milk, nonfat, fluid, with added vitamin a and vitamin d (fat free or skim)","milk, nonfat, fluid, with added vitamin a and vitamin d (fat free or skim)",974,"milk, nonfat, fluid, with added vitamin a and vitamin d (fat free or skim)",100.0,"milk, nonfat, fluid, with added vitamin a and vitamin d (fat free or skim)",1.0,"milk, nonfat, fluid, with added vitamin a and vitamin d (fat free or skim)",1.0000006,"milk, nonfat, fluid, with added vitamin a and vitamin d (fat free or skim)"
"cream substitute, powdered","cream substitute, powdered",975,"cream substitute, powdered",100.0,"cream substitute, powdered",1.0,"cream substitute, powdered",1.0000001,"cream substitute, powdered"
"spices, chili powder","spices, chili powder",976,"spices, chili powder",100.0,"spices, chili powder",1.0,"spices, chili powder",0.9999999,"spices, chili powder"
"cheese, cream","cheese, cream",977,"cheese, cream",100.0,"cheese, cream",1.0,"cheese, cream",0.99999994,"cheese, cream"
"cheese, blue","cheese, blue",978,"cheese, blue",100.0,"cheese, blue",1.0000000000000002,"cheese, blue",1.0000007,"cheese, blue"
"cheese, fresh, queso fresco","cheese, fresh, queso fresco",979,"cheese, fresh, queso fresco",100.0,"cheese, fresh, queso fresco",1.0000000000000002,"cheese, fresh, queso fresco",0.9999995,"cheese, fresh, queso fresco"
"cream, whipped, cream topping, pressurized","cream, whipped, cream topping, pressurized",980,"cream, whipped, cream topping, pressurized",100.0,"cream, whipped, cream topping, pressurized",1.0000000000000002,"cream, whipped, cream topping, pressurized",1.0,"cream, whipped, cream topping, pressurized"
"milk, whole, 3.25% milkfat, with added vitamin d","milk, whole, 3.25% milkfat, with added vitamin d",981,"milk, whole, 3.25% milkfat, with added vitamin d",100.0,"milk, whole, 3.25% milkfat, with added vitamin d",1.0000000000000002,"milk, whole, 3.25% milkfat, with added vitamin d",0.9999995,"milk, whole, 3.25% milkfat, with added vitamin d"
"cheese, colby","cheese, colby",982,"cheese, colby",100.0,"cheese, colby",1.0,"cheese, colby",1.0000007,"cheese, colby"
"cheese, feta","cheese, feta",983,"cheese, feta",100.0,"cheese, feta",1.0,"cheese, feta",0.99999976,"cheese, feta"
"egg, whole, dried","egg, whole, dried",984,"egg, whole, dried",100.0,"egg, whole, dried",1.0000000000000002,"egg, whole, dried",1.0000004,"egg, whole, dried"
"milk, dry, nonfat, regular, without added vitamin a and vitamin d","milk, dry, nonfat, regular, without added vitamin a and vitamin d",985,"milk, dry, nonfat, regular, with added vitamin a and vitamin d",100.0,"milk, dry, nonfat, regular, with added vitamin a and vitamin d",1.0,"milk, dry, nonfat, regular, without added vitamin a and vitamin d",1.0,"milk, dry, nonfat, regular, without added vitamin a and vitamin d"
eggnog,eggnog,986,eggnog,100.0,eggnog,1.0,eggnog,1.0000002,eggnog
"cheese, cottage, lowfat, 2% milkfat","cheese, cottage, lowfat, 2% milkfat",987,"cheese, cottage, lowfat, 2% milkfat",100.0,"cheese, cottage, lowfat, 2% milkfat",1.0000000000000002,"cheese, cottage, lowfat, 2% milkfat",1.0000007,"cheese, cottage, lowfat, 2% milkfat"
"cheese spread, pasteurized process, american","cheese spread, pasteurized process, american",988,"cheese spread, pasteurized process, american",100.0,"cheese spread, pasteurized process, american",1.0000000000000002,"cheese spread, pasteurized process, american",0.9999989,"cheese spread, pasteurized process, american"
"cheese, gouda","cheese, gouda",989,"cheese, gouda",100.0,"cheese, gouda",1.0000000000000002,"cheese, gouda",0.99999976,"cheese, gouda"
"cheese, swiss","cheese, swiss",990,"cheese, swiss",100.0,"cheese, swiss",1.0000000000000002,"cheese, swiss",1.0000006,"cheese, swiss"
"protein supplement, milk based, muscle milk light, powder","protein supplement, milk based, muscle milk light, powder",991,"protein supplement, milk based, muscle milk light, powder",100.0,"protein supplement, milk based, muscle milk light, powder",1.0000000000000002,"protein supplement, milk based, muscle milk light, powder",0.9999999,"protein supplement, milk based, muscle milk light, powder"
"cheese, brick","cheese, brick",992,"cheese, brick",100.0,"cheese, brick",1.0,"cheese, brick",0.9999998,"cheese, brick"
"milk, chocolate, fluid, commercial, reduced fat, with added vitamin a and vitamin d","milk, chocolate, fluid, commercial, reduced fat, with added vitamin a and vitamin d",993,"milk, chocolate, fluid, commercial, reduced fat, with added vitamin a and vitamin d",100.0,"milk, chocolate, fluid, commercial, reduced fat, with added vitamin a and vitamin d",1.0,"milk, chocolate, fluid, commercial, reduced fat, with added vitamin a and vitamin d",0.9999998,"milk, chocolate, fluid, commercial, reduced fat, with added vitamin a and vitamin d"
"cheese, pasteurized process, american, without added vitamin d","cheese, pasteurized process, american, without added vitamin d",994,"cheese, pasteurized process, american, without added vitamin d",100.0,"cheese, pasteurized process, american, without added vitamin d",1.0000000000000002,"cheese, pasteurized process, american, without added vitamin d",1.0000005,"cheese, pasteurized process, american, without added vitamin d"
"cheese, ricotta, part skim milk","cheese, ricotta, part skim milk",995,"cheese, ricotta, part skim milk",100.0,"cheese, ricotta, part skim milk",1.0,"cheese, ricotta, part skim milk",1.0000008,"cheese, ricotta, part skim milk"
"cheese, gruyere","cheese, gruyere",996,"cheese, gruyere",100.0,"cheese, gruyere",1.0,"cheese, gruyere",1.0000007,"cheese, gruyere"
"cheese, cottage, nonfat, uncreamed, dry, large or small curd","cheese, cottage, nonfat, uncreamed, dry, large or small curd",997,"cheese, cottage, nonfat, uncreamed, dry, large or small curd",100.0,"cheese, cottage, nonfat, uncreamed, dry, large or small curd",1.0000000000000002,"cheese, cottage, nonfat, uncreamed, dry, large or small curd",0.999999,"cheese, cottage, nonfat, uncreamed, dry, large or small curd"
"cream substitute, liquid, with hydrogenated vegetable oil and soy protein","cream substitute, liquid, with hydrogenated vegetable oil and soy protein",998,"cream substitute, liquid, with hydrogenated vegetable oil and soy protein",100.0,"cream substitute, liquid, with hydrogenated vegetable oil and soy protein",1.0000000000000002,"cream substitute, liquid, with hydrogenated vegetable oil and soy protein",1.0,"cream substitute, liquid, with hydrogenated vegetable oil and soy protein"
"cheese, brie","cheese, brie",999,"cheese, brie",100.0,"cheese, brie",1.0,"cheese, brie",0.9999999,"cheese, brie"
"cheese, muenster","cheese, muenster",1000,"cheese, muenster",100.0,"cheese, muenster",1.0,"cheese, muenster",1.0000007,"cheese, muenster"
